longitude,latitude,track_location,height
143.74257495,37.3423875701,240.690943106,-7709.34947103
143.7451911,37.3423824793,240.922599317,-7697.10968769
143.747807251,37.3423773309,241.154255528,-7666.0062091
143.750423401,37.3423721249,241.38591174,-7608.41056564
143.75303955,37.3423668613,241.617567951,-7551.6001676
143.7556557,37.3423615401,241.849224162,-7507.30109492
143.758271849,37.3423561613,242.080880374,-7475.74261672
143.760887997,37.3423507249,242.312536585,-7451.04313327
143.763504145,37.3423452308,242.544192797,-7425.97275787
143.766120293,37.3423396792,242.775849009,-7411.56996025
143.76873644,37.34233407,243.00750522,-7403.79184471
143.771352587,37.3423284031,243.239161432,-7386.82930152
143.773968734,37.3423226787,243.470817644,-7371.68049954
143.77658488,37.3423168966,243.702473857,-7360.95319871
143.779201026,37.3423110569,243.934130069,-7348.96610428
143.781817172,37.3423051597,244.165786281,-7337.52234812
143.784433317,37.3422992048,244.397442494,-7328.08243872
143.787049461,37.3422931923,244.629098706,-7318.13748783
143.789665605,37.3422871222,244.860754919,-7307.38407235
143.792281749,37.3422809945,245.092411131,-7294.68580082
143.794897892,37.3422748092,245.324067344,-7284.44433048
143.797514035,37.3422685663,245.555723557,-7276.47371644
143.800130178,37.3422622658,245.78737977,-7257.21740207
143.80274632,37.3422559077,246.019035984,-7233.56177948
143.805362461,37.3422494919,246.250692197,-7209.0851284
143.807978602,37.3422430186,246.48234841,-7196.23851068
143.810594743,37.3422364877,246.714004624,-7187.84969853
143.813210883,37.3422298991,246.945660837,-7167.75879369
143.815827023,37.342223253,247.177317051,-7149.92984667
143.818443163,37.3422165492,247.408973265,-7136.56532969
143.821059301,37.3422097879,247.640629479,-7126.03686648
143.82367544,37.3422029689,247.872285693,-7115.73169555
143.826291578,37.3421960923,248.103941907,-7103.79593083
143.828907715,37.3421891582,248.335598122,-7091.84974654
143.831523852,37.3421821664,248.567254336,-7079.55631178
143.834139989,37.342175117,248.798910551,-7066.94450912
143.836756125,37.34216801,249.030566765,-7049.6555297
143.83937226,37.3421608454,249.26222298,-7028.86890708
143.841988395,37.3421536232,249.493879195,-7014.37943706
143.844604529,37.3421463434,249.72553541,-7002.45221415
143.847220663,37.342139006,249.957191626,-6991.85684135
143.849836797,37.342131611,250.188847841,-6982.81743548
143.85245293,37.3421241583,250.420504056,-6974.05043085
143.855069062,37.3421166481,250.652160272,-6963.80324537
143.857685194,37.3421090803,250.883816488,-6952.13045107
143.860301326,37.3421014548,251.115472704,-6939.71650281
143.862917457,37.3420937718,251.34712892,-6929.59471911
143.865533587,37.3420860311,251.578785136,-6919.57617798
143.868149717,37.3420782329,251.810441352,-6908.84861142
143.870765846,37.342070377,252.042097568,-6896.15128496
143.873381975,37.3420624636,252.273753785,-6883.35761409
143.875998103,37.3420544925,252.505410002,-6872.67822099
143.87861423,37.3420464638,252.737066218,-6862.02818806
143.881230358,37.3420383775,252.968722435,-6851.0496455
143.883846484,37.3420302336,253.200378652,-6838.79090952
143.88646261,37.3420220321,253.43203487,-6827.26334043
143.889078735,37.342013773,253.663691087,-6817.14397196
143.89169486,37.3420054563,253.895347305,-6808.71967074
143.894310984,37.341997082,254.127003522,-6799.23187095
143.896927108,37.3419886501,254.35865974,-6785.54811395
143.899543231,37.3419801606,254.590315958,-6775.03462364
143.902159353,37.3419716135,254.821972176,-6765.3503661
143.904775475,37.3419630088,255.053628394,-6741.06870574
143.907391597,37.3419543464,255.285284613,-6755.721948
143.910007717,37.3419456265,255.516940831,-6816.9159405
143.912623837,37.341936849,255.74859705,-6851.64191543
143.915239957,37.3419280138,255.980253269,-6871.30631369
143.917856076,37.3419191211,256.211909488,-6877.82308359
143.920472194,37.3419101707,256.443565707,-6879.84636304
143.923088312,37.3419011628,256.675221927,-6878.69852952
143.925704429,37.3418920972,256.906878146,-6876.82917296
143.928320545,37.341882974,257.138534366,-6873.15696503
143.930936661,37.3418737933,257.370190586,-6867.73827157
143.933552776,37.3418645549,257.601846806,-6861.61515903
143.93616889,37.3418552589,257.833503026,-6853.6470273
143.938785004,37.3418459053,258.065159246,-6843.19905086
143.941401117,37.3418364941,258.296815466,-6831.41254644
143.94401723,37.3418270253,258.528471687,-6819.53755234
143.946633341,37.3418174989,258.760127908,-6810.22067155
143.949249453,37.3418079149,258.991784129,-6799.71120342
143.951865563,37.3417982733,259.22344035,-6788.00911016
143.954481673,37.3417885741,259.455096571,-6777.43793271
143.957097782,37.3417788173,259.686752793,-6769.85485942
143.959713891,37.3417690029,259.918409014,-6766.46602283
143.962329999,37.3417591309,260.150065236,-6762.69295927
143.964946106,37.3417492012,260.381721458,-6759.79539534
143.967562212,37.341739214,260.61337768,-6759.45839152
143.970178318,37.3417291692,260.845033903,-6763.62375463
143.972794423,37.3417190667,261.076690125,-6764.44557824
143.975410527,37.3417089067,261.308346348,-6726.32745538
143.978026631,37.3416986891,261.540002571,-6677.33805192
143.980642734,37.3416884138,261.771658794,-6628.37718671
143.983258836,37.341678081,262.003315017,-6605.25094943
143.985874938,37.3416676905,262.23497124,-6595.41969675
143.988491039,37.3416572424,262.466627464,-6587.02101363
143.991107139,37.3416467368,262.698283688,-6578.69871081
143.993723238,37.3416361735,262.929939912,-6570.51836742
143.996339337,37.3416255526,263.161596136,-6563.85492466
143.998955435,37.3416148742,263.39325236,-6558.33653646
144.001571532,37.3416041381,263.624908585,-6553.82712979
144.004187628,37.3415933444,263.856564809,-6548.4717658
144.006803724,37.3415824931,264.088221034,-6543.76582506
144.009419819,37.3415715842,264.319877259,-6541.48021398
144.012035913,37.3415606177,264.551533484,-6535.97819241
144.014652006,37.3415495936,264.78318971,-6528.57540743
144.017268099,37.341538512,265.014845936,-6523.39263298
144.019884191,37.3415273727,265.246502161,-6518.26889663
144.022500282,37.3415161757,265.478158387,-6512.86719535
144.025116372,37.3415049212,265.709814614,-6507.8404845
144.027732462,37.3414936091,265.94147084,-6502.91070531
144.03034855,37.3414822394,266.173127067,-6497.88908101
144.032964638,37.3414708121,266.404783293,-6494.53134289
144.035580726,37.3414593272,266.636439521,-6492.08689403
144.038196812,37.3414477847,266.868095748,-6489.45179769
144.040812898,37.3414361845,267.099751975,-6483.76444381
144.043428982,37.3414245268,267.331408203,-6475.31116096
144.046045066,37.3414128115,267.563064431,-6471.70589079
144.048661149,37.3414010385,267.794720659,-6468.28880664
144.051277232,37.341389208,268.026376887,-6462.49049635
144.053893313,37.3413773199,268.258033115,-6454.88412997
144.056509394,37.3413653741,268.489689344,-6446.66310712
144.059125474,37.3413533708,268.721345573,-6440.20957218
144.061741553,37.3413413098,268.953001802,-6432.579074
144.064357631,37.3413291913,269.184658031,-6423.93604045
144.066973708,37.3413170151,269.416314261,-6417.93021078
144.069589785,37.3413047814,269.64797049,-6411.9934678
144.072205861,37.34129249,269.87962672,-6404.95975896
144.074821936,37.3412801411,270.11128295,-6396.6178567
144.077438009,37.3412677345,270.342939181,-6386.64260739
144.080054083,37.3412552703,270.574595411,-6374.45584658
144.082670155,37.3412427486,270.806251642,-6360.38368879
144.085286226,37.3412301692,271.037907873,-6345.76170449
144.087902297,37.3412175322,271.269564104,-6336.11487545
144.090518366,37.3412048377,271.501220336,-6326.45327509
144.093134435,37.3411920855,271.732876567,-6314.9481004
144.095750503,37.3411792757,271.964532799,-6305.87612846
144.09836657,37.3411664083,272.196189031,-6297.52930375
144.100982636,37.3411534834,272.427845264,-6288.13103253
144.103598701,37.3411405008,272.659501496,-6278.34151529
144.106214766,37.3411274606,272.891157729,-6268.67354086
144.108830829,37.3411143628,273.122813962,-6260.91056609
144.111446892,37.3411012074,273.354470195,-6253.93155514
144.114062953,37.3410879944,273.586126429,-6247.4777491
144.116679014,37.3410747238,273.817782662,-6243.02743773
144.119295074,37.3410613956,274.049438896,-6240.34621445
144.121911132,37.3410480099,274.28109513,-6239.08648848
144.12452719,37.3410345665,274.512751365,-6242.43721793
144.127143247,37.3410210655,274.7444076,-6248.21939683
144.129759303,37.3410075069,274.976063834,-6250.46736655
144.132375358,37.3409938907,275.207720069,-6249.8234978
144.134991412,37.3409802169,275.439376305,-6246.36072256
144.137607466,37.3409664855,275.67103254,-6239.72065581
144.140223518,37.3409526965,275.902688776,-6242.5365429
144.142839569,37.3409388499,276.134345012,-6266.78809782
144.14545562,37.3409249457,276.366001249,-6290.14667724
144.148071669,37.3409109838,276.597657485,-6307.60063078
144.150687717,37.3408969644,276.829313722,-6308.28505874
144.153303765,37.3408828874,277.060969959,-6304.54528803
144.155919811,37.3408687528,277.292626196,-6299.24797537
144.158535857,37.3408545606,277.524282434,-6293.95652685
144.161151901,37.3408403108,277.755938672,-6291.60347128
144.163767945,37.3408260034,277.98759491,-6294.73430837
144.166383987,37.3408116384,278.219251148,-6298.44153702
144.169000029,37.3407972158,278.450907386,-6298.60800531
144.171616069,37.3407827356,278.682563625,-6285.95583009
144.174232109,37.3407681977,278.914219864,-6275.2014686
144.176848148,37.3407536023,279.145876103,-6269.13486509
144.179464185,37.3407389493,279.377532343,-6270.78095033
144.182080222,37.3407242387,279.609188583,-6273.35982765
144.184696257,37.3407094705,279.840844823,-6273.05447483
144.187312292,37.3406946447,280.072501063,-6266.60233062
144.189928325,37.3406797613,280.304157304,-6256.82848833
144.192544357,37.3406648202,280.535813544,-6247.64525537
144.195160389,37.3406498216,280.767469786,-6238.05971366
144.197776419,37.3406347654,280.999126027,-6228.4275238
144.200392448,37.3406196516,281.230782269,-6220.24758897
144.203008477,37.3406044802,281.46243851,-6213.03775193
144.205624504,37.3405892512,281.694094753,-6206.64750098
144.20824053,37.3405739646,281.925750995,-6198.16558388
144.210856555,37.3405586203,282.157407238,-6189.77400216
144.213472579,37.3405432185,282.389063481,-6183.85745034
144.216088602,37.3405277591,282.620719724,-6180.68724215
144.218704624,37.3405122421,282.852375967,-6179.19642349
144.221320645,37.3404966675,283.084032211,-6176.11050889
144.223936665,37.3404810353,283.315688455,-6170.4072372
144.226552683,37.3404653455,283.547344699,-6161.71130343
144.229168701,37.3404495981,283.779000944,-6154.04412324
144.231784717,37.340433793,284.010657189,-6147.16409425
144.234400733,37.3404179304,284.242313434,-6141.59520768
144.237016747,37.3404020102,284.473969679,-6132.04053073
144.23963276,37.3403860324,284.705625925,-6120.42765663
144.242248772,37.340369997,284.937282171,-6112.59492933
144.244864783,37.340353904,285.168938417,-6107.07566771
144.247480793,37.3403377534,285.400594663,-6103.58106026
144.250096802,37.3403215452,285.63225091,-6100.72011402
144.252712809,37.3403052794,285.863907157,-6098.12187561
144.255328816,37.340288956,286.095563405,-6095.2805366
144.257944821,37.340272575,286.327219652,-6093.01410768
144.260560825,37.3402561364,286.5588759,-6090.99939602
144.263176829,37.3402396402,286.790532148,-6088.57512354
144.265792831,37.3402230864,287.022188397,-6085.54511351
144.268408831,37.340206475,287.253844646,-6081.98794048
144.271024831,37.340189806,287.485500895,-6078.96045599
144.273640829,37.3401730794,287.717157144,-6076.15669767
144.276256827,37.3401562952,287.948813394,-6073.40868788
144.278872823,37.3401394534,288.180469644,-6071.6006768
144.281488818,37.340122554,288.412125894,-6070.50406888
144.284104812,37.3401055971,288.643782145,-6069.72658083
144.286720805,37.3400885825,288.875438395,-6069.50993517
144.289336796,37.3400715103,289.107094647,-6069.55243893
144.291952786,37.3400543805,289.338750898,-6067.99954063
144.294568776,37.3400371931,289.57040715,-6065.67580243
144.297184763,37.3400199482,289.802063402,-6062.89458195
144.29980075,37.3400026456,290.033719654,-6061.30416199
144.302416736,37.3399852854,290.265375907,-6060.82327093
144.30503272,37.3399678677,290.49703216,-6061.38473193
144.307648703,37.3399503923,290.728688413,-6063.20758741
144.310264685,37.3399328593,290.960344667,-6066.33488807
144.312880666,37.3399152688,291.19200092,-6071.32897565
144.315496645,37.3398976206,291.423657175,-6075.74518307
144.318112624,37.3398799149,291.655313429,-6078.39684523
144.320728601,37.3398621515,291.886969684,-6079.38018413
144.323344577,37.3398443305,292.118625939,-6079.32214755
144.325960551,37.339826452,292.350282194,-6079.00984532
144.328576525,37.3398085159,292.58193845,-6078.27114661
144.331192497,37.3397905221,292.813594706,-6076.99264186
144.333808468,37.3397724708,293.045250962,-6074.84187906
144.336424437,37.3397543618,293.276907219,-6071.49217183
144.339040406,37.3397361953,293.508563476,-6066.90286228
144.341656373,37.3397179712,293.740219733,-6063.39870718
144.344272339,37.3396996895,293.971875991,-6060.51300806
144.346888303,37.3396813501,294.203532249,-6057.96169953
144.349504267,37.3396629532,294.435188507,-6055.93093017
144.352120229,37.3396444987,294.666844766,-6054.00823686
144.354736189,37.3396259866,294.898501024,-6050.86067897
144.357352149,37.3396074169,295.130157284,-6047.91708442
144.359968107,37.3395887896,295.361813543,-6045.47347046
144.362584064,37.3395701047,295.593469803,-6042.31550195
144.36520002,37.3395513622,295.825126063,-6039.40432153
144.367815974,37.3395325621,296.056782324,-6037.51108742
144.370431927,37.3395137044,296.288438585,-6036.13787125
144.373047879,37.3394947891,296.520094846,-6034.7940182
144.375663829,37.3394758162,296.751751107,-6032.24013992
144.378279778,37.3394567858,296.983407369,-6029.97953025
144.380895726,37.3394376977,297.215063631,-6028.25165305
144.383511673,37.339418552,297.446719894,-6026.09746907
144.386127618,37.3393993487,297.678376156,-6023.89779836
144.388743561,37.3393800879,297.91003242,-6021.80571258
144.391359504,37.3393607694,298.141688683,-6021.64371979
144.393975445,37.3393413934,298.373344947,-6021.59991566
144.396591385,37.3393219597,298.605001211,-6016.48952162
144.399207323,37.3393024685,298.836657476,-6015.14857152
144.401823261,37.3392829197,299.06831374,-6017.93018377
144.404439196,37.3392633132,299.299970006,-6019.3293519
144.407055131,37.3392436492,299.531626271,-6013.62499493
144.409671064,37.3392239276,299.763282537,-5996.59548284
144.412286995,37.3392041484,299.994938803,-6000.02948088
144.414902926,37.3391843116,300.22659507,-6008.61594947
144.417518855,37.3391644171,300.458251337,-5998.12034112
144.420134782,37.3391444651,300.689907604,-5994.33867071
144.422750708,37.3391244555,300.921563872,-5996.03025296
144.425366633,37.3391043884,301.15322014,-5979.55129699
144.427982557,37.3390842636,301.384876408,-5968.59993811
144.430598479,37.3390640812,301.616532677,-5973.17096034
144.433214399,37.3390438412,301.848188946,-5963.53659374
144.435830319,37.3390235437,302.079845215,-5954.05166977
144.438446236,37.3390031885,302.311501485,-5964.52363821
144.441062153,37.3389827757,302.543157755,-5959.34294381
144.443678068,37.3389623054,302.774814025,-5942.39452281
144.446293981,37.3389417774,303.006470296,-5940.77165084
144.448909894,37.3389211919,303.238126567,-5939.58214533
144.451525804,37.3389005488,303.469782839,-5934.61596597
144.454141714,37.338879848,303.70143911,-5930.62563069
144.456757621,37.3388590897,303.933095383,-5924.89798612
144.459373528,37.3388382738,304.164751655,-5913.26807772
144.461989433,37.3388174003,304.396407928,-5912.04089089
144.464605337,37.3387964692,304.628064201,-5918.20909473
144.467221239,37.3387754805,304.859720475,-5920.98559739
144.469837139,37.3387544342,305.091376749,-5920.13390951
144.472453039,37.3387333303,305.323033024,-5915.38569919
144.475068936,37.3387121689,305.554689298,-5911.13743069
144.477684833,37.3386909498,305.786345573,-5907.93458308
144.480300727,37.3386696731,306.018001849,-5906.98137124
144.482916621,37.3386483389,306.249658125,-5900.65635805
144.485532513,37.338626947,306.481314401,-5892.05358808
144.488148403,37.3386054976,306.712970678,-5890.79671319
144.490764292,37.3385839906,306.944626955,-5888.33885683
144.493380179,37.3385624259,307.176283232,-5882.58707989
144.495996065,37.3385408037,307.40793951,-5871.00315684
144.49861195,37.3385191239,307.639595788,-5857.36994468
144.501227833,37.3384973865,307.871252067,-5844.75831624
144.503843714,37.3384755915,308.102908345,-5825.74547523
144.506459594,37.3384537389,308.334564625,-5810.25699544
144.509075472,37.3384318288,308.566220904,-5820.81414007
144.511691349,37.338409861,308.797877184,-5829.47136976
144.514307225,37.3383878356,309.029533465,-5831.37523339
144.516923099,37.3383657527,309.261189746,-5830.30122609
144.519538971,37.3383436121,309.492846027,-5823.69340827
144.522154842,37.338321414,309.724502308,-5809.92242742
144.524770711,37.3382991583,309.95615859,-5817.08530719
144.527386579,37.3382768449,310.187814873,-5830.23297664
144.530002445,37.338254474,310.419471155,-5826.95818555
144.532618309,37.3382320455,310.651127438,-5820.64866247
144.535234173,37.3382095594,310.882783722,-5813.37889939
144.537850034,37.3381870157,311.114440006,-5807.6900318
144.540465894,37.3381644145,311.34609629,-5803.44390123
144.543081752,37.3381417556,311.577752575,-5801.46929331
144.545697609,37.3381190391,311.80940886,-5797.19557241
144.548313465,37.3380962651,312.041065145,-5787.81631787
144.550929318,37.3380734334,312.272721431,-5769.01129134
144.55354517,37.3380505442,312.504377718,-5754.39702312
144.556161021,37.3380275974,312.736034004,-5743.48275792
144.55877687,37.338004593,312.967690291,-5729.24327788
144.561392717,37.3379815309,313.199346579,-5714.2672012
144.564008563,37.3379584114,313.431002867,-5700.34505669
144.566624407,37.3379352342,313.662659155,-5717.48121432
144.56924025,37.3379119994,313.894315444,-5728.90791826
144.571856091,37.337888707,314.125971733,-5692.53483516
144.57447193,37.3378653571,314.357628022,-5675.00557475
144.577087768,37.3378419495,314.589284312,-5673.92327772
144.579703604,37.3378184844,314.820940603,-5670.30984661
144.582319438,37.3377949616,315.052596893,-5671.63719689
144.584935271,37.3377713813,315.284253184,-5677.28384154
144.587551102,37.3377477434,315.515909476,-5660.26947347
144.590166932,37.3377240479,315.747565768,-5642.08436745
144.59278276,37.3377002948,315.97922206,-5640.99915774
144.595398586,37.3376764842,316.210878353,-5644.02571668
144.598014411,37.3376526159,316.442534646,-5649.12555223
144.600630234,37.33762869,316.67419094,-5652.75834038
144.603246055,37.3376047066,316.905847234,-5659.61017244
144.605861875,37.3375806656,317.137503528,-5668.64401292
144.608477693,37.3375565669,317.369159823,-5661.20372841
144.611093509,37.3375324107,317.600816119,-5652.47485222
144.613709324,37.3375081969,317.832472414,-5652.34429933
144.616325137,37.3374839255,318.06412871,-5644.85269515
144.618940948,37.3374595966,318.295785007,-5636.12260156
144.621556758,37.33743521,318.527441304,-5640.41255174
144.624172566,37.3374107658,318.759097601,-5634.38042739
144.626788372,37.3373862641,318.990753899,-5619.41606719
144.629404177,37.3373617048,319.222410197,-5635.92336635
144.63201998,37.3373370878,319.454066496,-5647.1871541
144.634635781,37.3373124133,319.685722795,-5631.63067797
144.637251581,37.3372876812,319.917379095,-5631.98221563
144.639867378,37.3372628916,320.149035395,-5640.17419957
144.642483174,37.3372380443,320.380691695,-5644.5205651
144.645098969,37.3372131394,320.612347996,-5646.53571412
144.647714761,37.337188177,320.844004297,-5646.38545202
144.650330552,37.3371631569,321.075660599,-5643.45861942
144.652946342,37.3371380793,321.307316901,-5648.06468141
144.655562129,37.3371129441,321.538973204,-5666.26555889
144.658177915,37.3370877513,321.770629507,-5678.22765587
144.660793699,37.3370625009,322.00228581,-5679.43859088
144.663409481,37.3370371929,322.233942114,-5660.87118623
144.666025261,37.3370118274,322.465598419,-5647.0350698
144.66864104,37.3369864042,322.697254723,-5641.02380556
144.671256817,37.3369609235,322.928911029,-5642.00369356
144.673872592,37.3369353852,323.160567334,-5641.67037375
144.676488366,37.3369097893,323.39222364,-5636.67114477
144.679104137,37.3368841358,323.623879947,-5632.37721181
144.681719907,37.3368584247,323.855536254,-5630.18152478
144.684335675,37.336832656,324.087192561,-5632.4539074
144.686951442,37.3368068298,324.318848869,-5634.62818143
144.689567206,37.3367809459,324.550505178,-5635.81630538
144.692182969,37.3367550045,324.782161487,-5633.20907781
144.69479873,37.3367290055,325.013817796,-5633.1764008
144.697414489,37.3367029489,325.245474106,-5637.46035146
144.700030246,37.3366768347,325.477130416,-5639.84715611
144.702646002,37.3366506629,325.708786726,-5642.13585171
144.705261756,37.3366244336,325.940443037,-5645.55245592
144.707877507,37.3365981466,326.172099349,-5649.1425139
144.710493258,37.3365718021,326.403755661,-5652.46665272
144.713109006,37.3365454,326.635411973,-5654.54428731
144.715724752,37.3365189403,326.867068286,-5656.61629252
144.718340497,37.336492423,327.0987246,-5658.92912629
144.72095624,37.3364658481,327.330380914,-5661.97357842
144.723571981,37.3364392157,327.562037228,-5661.77971899
144.72618772,37.3364125256,327.793693543,-5654.66354139
144.728803457,37.336385778,328.025349858,-5649.26188641
144.731419193,37.3363589728,328.257006174,-5645.83128239
144.734034926,37.33633211,328.48866249,-5644.68524314
144.736650658,37.3363051896,328.720318806,-5646.79990003
144.739266388,37.3362782117,328.951975124,-5651.55084716
144.741882116,37.3362511761,329.183631441,-5652.66045928
144.744497842,37.336224083,329.415287759,-5651.57360485
144.747113566,37.3361969323,329.646944078,-5648.72167977
144.749729288,37.336169724,329.878600397,-5643.09155905
144.752345009,37.3361424581,330.110256716,-5637.28684055
144.754960728,37.3361151346,330.341913036,-5635.71102527
144.757576444,37.3360877536,330.573569357,-5638.32741934
144.760192159,37.3360603149,330.805225677,-5644.72685784
144.762807872,37.3360328187,331.036881999,-5652.22883318
144.765423583,37.3360052649,331.268538321,-5658.09778474
144.768039292,37.3359776535,331.500194643,-5660.43673173
144.770654999,37.3359499846,331.731850966,-5660.4022559
144.773270705,37.335922258,331.963507289,-5660.99609212
144.775886408,37.3358944739,332.195163613,-5667.01197783
144.77850211,37.3358666321,332.426819937,-5674.23854658
144.781117809,37.3358387328,332.658476262,-5681.69924261
144.783733507,37.335810776,332.890132587,-5688.33578226
144.786349202,37.3357827615,333.121788913,-5688.13716395
144.788964896,37.3357546894,333.353445239,-5678.28539589
144.791580588,37.3357265598,333.585101566,-5662.88706213
144.794196278,37.3356983726,333.816757893,-5654.9953794
144.796811966,37.3356701278,334.048414221,-5674.68613235
144.799427652,37.3356418254,334.280070549,-5682.21926356
144.802043336,37.3356134654,334.511726878,-5678.17725994
144.804659018,37.3355850479,334.743383207,-5675.056371
144.807274698,37.3355565728,334.975039536,-5676.22610966
144.809890376,37.3355280401,335.206695867,-5682.67486789
144.812506052,37.3354994498,335.438352197,-5678.56770133
144.815121726,37.3354708019,335.670008528,-5674.16791908
144.817737398,37.3354420964,335.90166486,-5679.21571137
144.820353069,37.3354133334,336.133321192,-5682.30960352
144.822968737,37.3353845128,336.364977525,-5684.04856765
144.825584403,37.3353556346,336.596633858,-5687.51141422
144.828200067,37.3353266988,336.828290192,-5691.77035578
144.830815729,37.3352977055,337.059946526,-5696.73349378
144.83343139,37.3352686545,337.291602861,-5699.86177775
144.836047048,37.335239546,337.523259196,-5700.68745165
144.838662704,37.3352103799,337.754915531,-5697.98890369
144.841278358,37.3351811562,337.986571868,-5704.51897113
144.84389401,37.3351518749,338.218228204,-5715.86118299
144.84650966,37.3351225361,338.449884542,-5720.08046445
144.849125309,37.3350931397,338.681540879,-5723.14635788
144.851740955,37.3350636857,338.913197217,-5725.53762187
144.854356599,37.3350341741,339.144853556,-5722.07476594
144.856972241,37.3350046049,339.376509896,-5719.86486301
144.859587881,37.3349749782,339.608166235,-5724.04177698
144.862203518,37.3349452939,339.839822576,-5726.53157593
144.864819154,37.3349155519,340.071478916,-5728.16184939
144.867434788,37.3348857525,340.303135258,-5730.91676426
144.87005042,37.3348558954,340.5347916,-5731.20401902
144.87266605,37.3348259808,340.766447942,-5729.69076773
144.875281677,37.3347960085,340.998104285,-5736.54151425
144.877897303,37.3347659787,341.229760628,-5732.67081099
144.880512926,37.3347358914,341.461416972,-5707.50820776
144.883128548,37.3347057464,341.693073317,-5715.91754725
144.885744167,37.3346755439,341.924729662,-5733.62602509
144.888359784,37.3346452837,342.156386007,-5724.75376525
144.890975399,37.334614966,342.388042353,-5730.89746219
144.893591012,37.3345845908,342.6196987,-5749.7672065
144.896206623,37.3345541579,342.851355047,-5753.11507778
144.898822232,37.3345236675,343.083011395,-5749.92202108
144.901437839,37.3344931195,343.314667743,-5740.77255987
144.904053443,37.3344625139,343.546324091,-5714.26005699
144.906669046,37.3344318507,343.777980441,-5698.45625483
144.909284646,37.33440113,344.00963679,-5730.67312455
144.911900244,37.3343703517,344.241293141,-5747.28956228
144.91451584,37.3343395158,344.472949492,-5748.55037833
144.917131434,37.3343086223,344.704605843,-5754.89686911
144.919747026,37.3342776712,344.936262195,-5760.07569311
144.922362616,37.3342466626,345.167918547,-5762.75846451
144.924978204,37.3342155964,345.3995749,-5762.67991646
144.927593789,37.3341844726,345.631231254,-5763.73826492
144.930209372,37.3341532912,345.862887608,-5771.63206857
144.932824953,37.3341220523,346.094543963,-5777.7591826
144.935440532,37.3340907558,346.326200318,-5780.16822727
144.938056109,37.3340594017,346.557856673,-5772.54457775
144.940671684,37.33402799,346.78951303,-5767.06672081
144.943287256,37.3339965208,347.021169386,-5767.77958987
144.945902826,37.333964994,347.252825744,-5770.01623047
144.948518395,37.3339334096,347.484482102,-5773.28634756
144.95113396,37.3339017676,347.71613846,-5777.91255919
144.953749524,37.333870068,347.947794819,-5778.47743359
144.956365086,37.3338383109,348.179451179,-5775.03997744
144.958980645,37.3338064962,348.411107539,-5765.20563299
144.961596202,37.3337746239,348.6427639,-5763.82452636
144.964211757,37.3337426941,348.874420261,-5773.82994337
144.96682731,37.3337107067,349.106076623,-5776.06908832
144.96944286,37.3336786617,349.337732985,-5774.21696417
144.972058409,37.3336465591,349.569389348,-5769.7494907
144.974673955,37.3336143989,349.801045711,-5768.65029389
144.977289499,37.3335821812,350.032702075,-5771.67953856
144.97990504,37.3335499059,350.26435844,-5780.74457019
144.98252058,37.333517573,350.496014805,-5788.31900319
144.985136117,37.3334851826,350.727671171,-5792.53602504
144.987751652,37.3334527345,350.959327537,-5782.75464677
144.990367185,37.3334202289,351.190983904,-5776.7929354
144.992982715,37.3333876658,351.422640271,-5785.79600737
144.995598243,37.333355045,351.654296639,-5793.23135001
144.998213769,37.3333223667,351.885953008,-5799.02997533
145.000829293,37.3332896308,352.117609377,-5802.27405261
145.003444814,37.3332568373,352.349265746,-5804.79283751
145.006060333,37.3332239863,352.580922117,-5806.73103435
145.00867585,37.3331910777,352.812578488,-5807.59227364
145.011291365,37.3331581115,353.044234859,-5807.46438358
145.013906877,37.3331250877,353.275891231,-5806.36442207
145.016522387,37.3330920064,353.507547603,-5805.85948792
145.019137895,37.3330588674,353.739203977,-5805.61802105
145.021753401,37.333025671,353.97086035,-5805.18730417
145.024368904,37.3329924169,354.202516725,-5805.67720347
145.026984405,37.3329591053,354.434173099,-5807.23698825
145.029599903,37.3329257361,354.665829475,-5809.83270649
145.0322154,37.3328923093,354.897485851,-5813.16395613
145.034830894,37.3328588249,355.129142227,-5816.95958078
145.037446385,37.332825283,355.360798605,-5817.30209228
145.040061875,37.3327916835,355.592454982,-5817.53719268
145.042677362,37.3327580265,355.824111361,-5821.75075964
145.045292846,37.3327243118,356.05576774,-5823.70733144
145.047908329,37.3326905396,356.287424119,-5823.48424166
145.050523809,37.3326567098,356.519080499,-5822.53721546
145.053139286,37.3326228225,356.75073688,-5820.99218377
145.055754762,37.3325888776,356.982393261,-5819.01262521
145.058370235,37.3325548751,357.214049643,-5817.00092767
145.060985705,37.332520815,357.445706026,-5814.52582427
145.063601174,37.3324866974,357.677362409,-5811.08933828
145.06621664,37.3324525222,357.909018792,-5808.60322632
145.068832103,37.3324182894,358.140675177,-5806.93118318
145.071447564,37.332383999,358.372331562,-5805.82560163
145.074063023,37.3323496511,358.603987947,-5804.19982278
145.07667848,37.3323152456,358.835644333,-5801.81761262
145.079293934,37.3322807826,359.06730072,-5799.74829386
145.081909386,37.3322462619,359.298957107,-5797.7868966
145.084524835,37.3322116837,359.530613495,-5795.96375596
145.087140282,37.332177048,359.762269883,-5791.81502757
145.089755726,37.3321423546,359.993926272,-5786.45651768
145.092371168,37.3321076037,360.225582662,-5782.09296265
145.094986608,37.3320727952,360.457239052,-5778.87371632
145.097602046,37.3320379292,360.688895443,-5776.82807947
145.100217481,37.3320030056,360.920551835,-5775.08750375
